track_id,title,artist,genres,spotify_link,thumbnail_url
2YfrePjbEWVsw7dNqfpLzk,MYSTERY,BOYFRIEND,스릴러/범죄,https://open.spotify.com/track/2YfrePjbEWVsw7dNqfpLzk,https://i.scdn.co/image/ab67616d0000b273d926cc6e23d24e24d562f165
1DHcbOPeb2I7NulyaiMnf0,미스터리,FlamingHeart,스릴러/범죄,https://open.spotify.com/track/1DHcbOPeb2I7NulyaiMnf0,https://i.scdn.co/image/ab67616d0000b27332c6a72064f8d1a3604b3e83
2ZUrBRLYyMo5SJHA8z8lEg,Shut up!!,UKISS,스릴러/범죄,https://open.spotify.com/track/2ZUrBRLYyMo5SJHA8z8lEg,https://i.scdn.co/image/ab67616d0000b27347a01e91e63fab8fef2e6dbf
0OxPWeYZMsgCnECIjHyFer,버뮤다 삼각지대의 미스터리,LINE FRIENDS,스릴러/범죄,https://open.spotify.com/track/0OxPWeYZMsgCnECIjHyFer,https://i.scdn.co/image/ab67616d0000b273bd0f2ca138fe21433329e21a
7M6SSgMfLBUsXYHxBEaqlv,UFO와 51구역의 미스터리,LINE FRIENDS,스릴러/범죄,https://open.spotify.com/track/7M6SSgMfLBUsXYHxBEaqlv,https://i.scdn.co/image/ab67616d0000b2730e73f7464dc95a09d46e5162
0pl4frWzvMaM96k2MDtA0l,"저주받은 대저택, 윈체스터 미스터리 하우스",LINE FRIENDS,스릴러/범죄,https://open.spotify.com/track/0pl4frWzvMaM96k2MDtA0l,https://i.scdn.co/image/ab67616d0000b273c143ee89bf19a92631b3f825
1VEFQDRl03rCYNFL88TZN6,걸리버 여행기 속 소인과 거인의 미스터리,LINE FRIENDS,스릴러/범죄,https://open.spotify.com/track/1VEFQDRl03rCYNFL88TZN6,https://i.scdn.co/image/ab67616d0000b2735c5f8d1bcee52a80176a026c
0djr1f6oSBQ6ZkiodFjweh,The Mysterious School - Ep.3 The tainted Tteok-bokki Pt. 3,lemong,스릴러/범죄,https://open.spotify.com/track/0djr1f6oSBQ6ZkiodFjweh,https://i.scdn.co/image/ab67616d0000b273482900821a15e4767d8bb04c
635SE8mFLUUyWeMESL6vIU,The Mysterious School - Ep.3 The tainted Tteok-bokki Pt. 2,lemong,스릴러/범죄,https://open.spotify.com/track/635SE8mFLUUyWeMESL6vIU,https://i.scdn.co/image/ab67616d0000b273482900821a15e4767d8bb04c
6AFmS8Gw3QLDxe2FvEg9B1,The Mysterious School - Ep.3 The tainted Tteok-bokki Pt. 4,lemong,스릴러/범죄,https://open.spotify.com/track/6AFmS8Gw3QLDxe2FvEg9B1,https://i.scdn.co/image/ab67616d0000b273482900821a15e4767d8bb04c
6Bm1WzwqZ326tKG0Sh5hBX,The Mysterious School - Ep.1 The Truth of snapped Shoelace Pt. 1,lemong,스릴러/범죄,https://open.spotify.com/track/6Bm1WzwqZ326tKG0Sh5hBX,https://i.scdn.co/image/ab67616d0000b273c45de89c0b95d18923fb4c7a
2Me4fNBDHvd6Uduck2wqfJ,사랑은 미스터리,Indieply,스릴러/범죄,https://open.spotify.com/track/2Me4fNBDHvd6Uduck2wqfJ,https://i.scdn.co/image/ab67616d0000b273f0813b40bf28cc416b7be14e
3uKoBRThCMtgKss90CiXQc,Nightmare,ASH ISLAND,공포/호러,https://open.spotify.com/track/3uKoBRThCMtgKss90CiXQc,https://i.scdn.co/image/ab67616d0000b2736001d285e54a08c95ade2f09
4zrZgZ14V7MiqaL3UjEVzx,악몽을 꿨던 건 비밀이지만 (Secret Nightmare),KickFlip,공포/호러,https://open.spotify.com/track/4zrZgZ14V7MiqaL3UjEVzx,https://i.scdn.co/image/ab67616d0000b273108d4982f09a2fc793892eb3
5ggGYQI6V2DS9Ypp6cxdNA,last day,Royal 44,공포/호러,https://open.spotify.com/track/5ggGYQI6V2DS9Ypp6cxdNA,https://i.scdn.co/image/ab67616d0000b273db19ddbd192245d88bf0f657
21IVUjbu1ms4ZISGt74NCy,Skrr (feat. GISELLE),HAON,공포/호러,https://open.spotify.com/track/21IVUjbu1ms4ZISGt74NCy,https://i.scdn.co/image/ab67616d0000b2730ab54ce9be8cc71deb33343f
2XpNYIjIIeNqskrdlVgdBc,악몽,BAECHIGI,공포/호러,https://open.spotify.com/track/2XpNYIjIIeNqskrdlVgdBc,https://i.scdn.co/image/ab67616d0000b273d72c2eecbb0942928ffb9f59
7GTGFPjUiRsgiAAVF3zd8E,Obsession,GD&TOP,공포/호러,https://open.spotify.com/track/7GTGFPjUiRsgiAAVF3zd8E,https://i.scdn.co/image/ab67616d0000b2735f1fdcba9a677d0c124e2c15
1C1quK9LCCHeUjrTONTH9C,2AM (Feat. CAMO),Leellamarz,공포/호러,https://open.spotify.com/track/1C1quK9LCCHeUjrTONTH9C,https://i.scdn.co/image/ab67616d0000b273fb74c477fad5a0da44421e9d
4nFo7NCzviU0Z3WtJ7SBg9,Sleeeeep,TRADE L,공포/호러,https://open.spotify.com/track/4nFo7NCzviU0Z3WtJ7SBg9,https://i.scdn.co/image/ab67616d0000b2733261e18c4bb2188d061bcc7d
3dmZOzXDFXEZXdjPqJJPKt,Nightmare,TAEYEON,공포/호러,https://open.spotify.com/track/3dmZOzXDFXEZXdjPqJJPKt,https://i.scdn.co/image/ab67616d0000b273ed4dcfaf5f63938ecd6c4d59
3Rzke6SYrdZWuJqzuaBsqg,Bad dream,Mingginyu,공포/호러,https://open.spotify.com/track/3Rzke6SYrdZWuJqzuaBsqg,https://i.scdn.co/image/ab67616d0000b273e10151bb1c3f26a0a079b4fd
1uQxmPX8rrqxDpAnIzmbz8,이제 우리 꿈에서만 만나,Yyeon,공포/호러,https://open.spotify.com/track/1uQxmPX8rrqxDpAnIzmbz8,https://i.scdn.co/image/ab67616d0000b273e98c7f4518345af1cbcc7f47
2PSfAnWEdZzvqH0E4mdzEi,Empty (Feat.HAON),VINXEN,공포/호러,https://open.spotify.com/track/2PSfAnWEdZzvqH0E4mdzEi,https://i.scdn.co/image/ab67616d0000b273cf49efd5989f82527bf3cb3b
2vtaqa348oouPW33I6ROEW,Pingye,CHANGMO,공포/호러,https://open.spotify.com/track/2vtaqa348oouPW33I6ROEW,https://i.scdn.co/image/ab67616d0000b2731f40ba7ac0b09b635c229b2f
1TkjST5uC2Kx4A6Ktg7RXV,Obsession - Live,G-DRAGON,공포/호러,https://open.spotify.com/track/1TkjST5uC2Kx4A6Ktg7RXV,https://i.scdn.co/image/ab67616d0000b2733b3dd1119701d44552749dae
6ybphV2A0CeVqpjqk9flkp,Nightmare (Feat. Il Hoon Jung of BTOB),2Yoon,공포/호러,https://open.spotify.com/track/6ybphV2A0CeVqpjqk9flkp,https://i.scdn.co/image/ab67616d0000b273c89cf91ecbaedf894172b10d
1Tw0Bz8SlY18iI9jQHuFAl,악몽,Yoon Sang,공포/호러,https://open.spotify.com/track/1Tw0Bz8SlY18iI9jQHuFAl,https://i.scdn.co/image/ab67616d0000b273bb062405549ca1f846722805
33rp9HxDEoriuRUOr0iWpX,Come Back,NCT 127,공포/호러,https://open.spotify.com/track/33rp9HxDEoriuRUOr0iWpX,https://i.scdn.co/image/ab67616d0000b273ff666e3a12273d4d1380e9f0
3iB6pIOZR9HI8aevYdCis4,Nightmare,Kim Gun Mo,공포/호러,https://open.spotify.com/track/3iB6pIOZR9HI8aevYdCis4,https://i.scdn.co/image/ab67616d0000b273fa3dda5d1c8c95ce30b8d2af
6HJUVNe1vAj8OWFlpEVDSm,Nightmare,Steve Yoo,공포/호러,https://open.spotify.com/track/6HJUVNe1vAj8OWFlpEVDSm,https://i.scdn.co/image/ab67616d0000b273e4a0010d88dd10a00b75fb31
1DX7rN5QsdB7Y4n1Xx7bRt,remember (Feat. Chin),Royal 44,공포/호러,https://open.spotify.com/track/1DX7rN5QsdB7Y4n1Xx7bRt,https://i.scdn.co/image/ab67616d0000b273db19ddbd192245d88bf0f657
2e0FnBjRMF3C0eoHAXdou1,"Rainy day (Feat. ASH ISLAND, Skinny Brown)",PATEKO,공포/호러,https://open.spotify.com/track/2e0FnBjRMF3C0eoHAXdou1,https://i.scdn.co/image/ab67616d0000b273076dc041e74efc7b141e0072
259wZqRoiqkrRMosDDnnOX,MELODY,ASH ISLAND,공포/호러,https://open.spotify.com/track/259wZqRoiqkrRMosDDnnOX,https://i.scdn.co/image/ab67616d0000b27381edcfda6ef598b50774ae23
3lInD5A7VqoNRmZxtQP1AK,Nightmare,Sweetie Pumpkin,공포/호러,https://open.spotify.com/track/3lInD5A7VqoNRmZxtQP1AK,https://i.scdn.co/image/ab67616d0000b273302c5a3caa5a0c43d6af4c23
61ggdzOowlag7tPeY2mkD2,Nightmare,Sondia,공포/호러,https://open.spotify.com/track/61ggdzOowlag7tPeY2mkD2,https://i.scdn.co/image/ab67616d0000b2739d9257d4273374524c803950
4fZ58ecnOuFFkP4DcOicvt,Hemi's Room (Feat. OHHYUK),Dynamicduo,공포/호러,https://open.spotify.com/track/4fZ58ecnOuFFkP4DcOicvt,https://i.scdn.co/image/ab67616d0000b273a0f1c03fc7cdfd2b0a4719f3
5hmwEqLE9aGsbllUP8Zsxf,악몽,Realslow,공포/호러,https://open.spotify.com/track/5hmwEqLE9aGsbllUP8Zsxf,https://i.scdn.co/image/ab67616d0000b273be133cb1b3a2232ea6263a34
7D2I8puZ5NqdUI4a8yAgjS,Nightmare,B1A4,공포/호러,https://open.spotify.com/track/7D2I8puZ5NqdUI4a8yAgjS,https://i.scdn.co/image/ab67616d0000b2731bcc0b157c1a7017efa2c0d5
3pIa8aJvOObCFLzRnKEmut,"5 STARS (To not die X Loopy, BLOO)",Loopy,공포/호러,https://open.spotify.com/track/3pIa8aJvOObCFLzRnKEmut,https://i.scdn.co/image/ab67616d0000b273e9b28ceed1388e275e7af19e
06XQvnJb53SUYmlWIhUXUi,怪物,YOASOBI,공포/호러,https://open.spotify.com/track/06XQvnJb53SUYmlWIhUXUi,https://i.scdn.co/image/ab67616d0000b273b2efc5e5f5922ca1f1b88928
36WmwvNimQ42pN8Ki3zSET,Monster Forest (feat. DovIvI),Miiro,공포/호러,https://open.spotify.com/track/36WmwvNimQ42pN8Ki3zSET,https://i.scdn.co/image/ab67616d0000b27348ba1d15a8267f373f514111
1pCcNaCodPssCc8Aq68gPS,Kaiju no Hanauta,Vaundy,공포/호러,https://open.spotify.com/track/1pCcNaCodPssCc8Aq68gPS,https://i.scdn.co/image/ab67616d0000b273cf855f0c6dee3a4b541b48e7
0M4EDguFB2BNF8wnjic2JE,Monster,GongGongGoo009,공포/호러,https://open.spotify.com/track/0M4EDguFB2BNF8wnjic2JE,https://i.scdn.co/image/ab67616d0000b273d2c12652f7fb2afa63713412
0MsOPluJ1VgCND8FgQEFBx,Monster (feat.노윤하),CHERRY BOY 17,공포/호러,https://open.spotify.com/track/0MsOPluJ1VgCND8FgQEFBx,https://i.scdn.co/image/ab67616d0000b273f5d17e50239aa47edf85ea93
4a4pBfIkHEUAYRdJHQX73G,괴물 Monster,DAY6,공포/호러,https://open.spotify.com/track/4a4pBfIkHEUAYRdJHQX73G,https://i.scdn.co/image/ab67616d0000b27342e0fe9e101c705fe7edf5a2
4O7sUONPtqPBUKXuAMsoak,Can't We Just Leave the Monster Alive?,TOMORROW X TOGETHER,공포/호러,https://open.spotify.com/track/4O7sUONPtqPBUKXuAMsoak,https://i.scdn.co/image/ab67616d0000b2739389aab1165b6498eba04d8e
1HEURjjiau6relc3XUq0j6,Monster - Arranged ver.,강혜인,공포/호러,https://open.spotify.com/track/1HEURjjiau6relc3XUq0j6,https://i.scdn.co/image/ab67616d0000b273600c37c660bae0c2297771aa
54zZMXUz4M3TKK8HxGrJpZ,Monster (Feat. youra),GIRIBOY,공포/호러,https://open.spotify.com/track/54zZMXUz4M3TKK8HxGrJpZ,https://i.scdn.co/image/ab67616d0000b273c257db0f13339a8c10f11005
3dPtXHP0oXQ4HCWHsOA9js,夜に駆ける,YOASOBI,공포/호러,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,https://i.scdn.co/image/ab67616d0000b273c5716278abba6a103ad13aa7
7liPa1ogr6uKLBBfuKuCJh,The knight who can't die and the silk cradle,LUCY,공포/호러,https://open.spotify.com/track/7liPa1ogr6uKLBBfuKuCJh,https://i.scdn.co/image/ab67616d0000b27311848a8f7e610a548c41b06d
0rqCoWrvQaEqa0yMLzweSD,Seasonal Crime (Feat. Saebit),Miiro,공포/호러,https://open.spotify.com/track/0rqCoWrvQaEqa0yMLzweSD,https://i.scdn.co/image/ab67616d0000b2737edf709225601403e85616bd
0T4AitQuq8IJhWBWuZwkFA,群青,YOASOBI,공포/호러,https://open.spotify.com/track/0T4AitQuq8IJhWBWuZwkFA,https://i.scdn.co/image/ab67616d0000b2735235b1b2b4feb3783e12a434
0Peae1kXDWaEIIk9nXqJuW,괴물과 미인,WyvernP,공포/호러,https://open.spotify.com/track/0Peae1kXDWaEIIk9nXqJuW,https://i.scdn.co/image/ab67616d0000b273b631536d66ffb6e9ad2130d6
2oAUFJlL83F770JnBvf2FM,괴물,Choi Seong,공포/호러,https://open.spotify.com/track/2oAUFJlL83F770JnBvf2FM,https://i.scdn.co/image/ab67616d0000b27307c6ff2eb6ebb4b6350f1035
32UNwHb51vybB28tOiBRw5,Monster - Arranged ver.,Jihye Lee,공포/호러,https://open.spotify.com/track/32UNwHb51vybB28tOiBRw5,https://i.scdn.co/image/ab67616d0000b273600c37c660bae0c2297771aa
3F6yjpDUTBY7ZvaU3hVphf,unhealed,Park Jae Hyung,공포/호러,https://open.spotify.com/track/3F6yjpDUTBY7ZvaU3hVphf,https://i.scdn.co/image/ab67616d0000b273886fa9e9d899c2affb7e343a
4fx2akPnaP2Ar82lT2UK5q,Monster Party,Lazybone,공포/호러,https://open.spotify.com/track/4fx2akPnaP2Ar82lT2UK5q,https://i.scdn.co/image/ab67616d0000b273c006418ebe233094cc3e8e05
187ccI2WlhO8IRSwACHome,Aqua,Ryuichi Sakamoto,공포/호러,https://open.spotify.com/track/187ccI2WlhO8IRSwACHome,https://i.scdn.co/image/ab67616d0000b2738c81f55944b72ac28d89dbfb
5mqPN0YOb4A7B2KBGeONiM,We′re no different,UmYull,공포/호러,https://open.spotify.com/track/5mqPN0YOb4A7B2KBGeONiM,https://i.scdn.co/image/ab67616d0000b273c924b9044827393eb3ea0224
3arlFKKL2BNfSugGavEnme,I wanna be a monster,Chatty Toritori,공포/호러,https://open.spotify.com/track/3arlFKKL2BNfSugGavEnme,https://i.scdn.co/image/ab67616d0000b273c967c4061f518b7c40f41de7
2s0UNcumDtAj7rKPZ4zjeO,Karma,달의하루,공포/호러,https://open.spotify.com/track/2s0UNcumDtAj7rKPZ4zjeO,https://i.scdn.co/image/ab67616d0000b273a8993f035671366427fd8e50
364m7wvfp47vKewHl53uHQ,I am The monster,Jisang Han,공포/호러,https://open.spotify.com/track/364m7wvfp47vKewHl53uHQ,https://i.scdn.co/image/ab67616d0000b273c2baeeb6f41b6c34c576cc99
3iKoRf9lX6kiFrTh2hhwa3,한강찬가,박남진,공포/호러,https://open.spotify.com/track/3iKoRf9lX6kiFrTh2hhwa3,https://i.scdn.co/image/ab67616d0000b273900e4e1a87fe3c30ffc6e3fa
1FRfGXTq1KdElX9jWDBPsM,怪物さん,Ken Hirai,공포/호러,https://open.spotify.com/track/1FRfGXTq1KdElX9jWDBPsM,https://i.scdn.co/image/ab67616d0000b2732643825ef9ba59e2118472c4
4snAcEWjmmYOkEtYpjQrdn,괴물들의 부모 에키드나와 티폰,LINE FRIENDS,공포/호러,https://open.spotify.com/track/4snAcEWjmmYOkEtYpjQrdn,https://i.scdn.co/image/ab67616d0000b27307bdabe1a8b6275129255e70
5NXIETaWP4ZrpBiB61wFsq,Fiend,Toru,공포/호러,https://open.spotify.com/track/5NXIETaWP4ZrpBiB61wFsq,https://i.scdn.co/image/ab67616d0000b2737900e9e394d775fcdfb92d1c
3Xhm2gXM72IVDQpzo01IIX,Who Is the Monster,하근영,공포/호러,https://open.spotify.com/track/3Xhm2gXM72IVDQpzo01IIX,https://i.scdn.co/image/ab67616d0000b27391ee1dc688beaccb71ee1b59
0Cyw9ROt1ucibCqomqOGeH,. . . l u n a t i c l o v e . . .,mono sapa (dark),공포/호러,https://open.spotify.com/track/0Cyw9ROt1ucibCqomqOGeH,https://i.scdn.co/image/ab67616d0000b273fb3571ba4769ff09468ba451
7p4pV5SluKJxloTGoWeZ3T,외모정병내가고쳐준다니까,ruletheworldboi,공포/호러,https://open.spotify.com/track/7p4pV5SluKJxloTGoWeZ3T,https://i.scdn.co/image/ab67616d0000b273e01922064e8cac36589a9261
5AIYtDlZrUadiN0xEqUymu,My dearest Mental GF,mono sapa (dark),공포/호러,https://open.spotify.com/track/5AIYtDlZrUadiN0xEqUymu,https://i.scdn.co/image/ab67616d0000b273296631e205b213f47fa03441
6x5A29MSRWOlx50AiyFFv6,Into The Eternal Fellowship,WELOVE,공포/호러,https://open.spotify.com/track/6x5A29MSRWOlx50AiyFFv6,https://i.scdn.co/image/ab67616d0000b273af700701612836c8c096daae
4Rk07tuNjw92HZLrpMy40o,Darkness to Light,WELOVE,공포/호러,https://open.spotify.com/track/4Rk07tuNjw92HZLrpMy40o,https://i.scdn.co/image/ab67616d0000b2738f94452c7ec84fb11ec009c3
7wFrQSYm627w1l0GozKxIc,Into the Eternal Fellowship - Live,WELOVE,공포/호러,https://open.spotify.com/track/7wFrQSYm627w1l0GozKxIc,https://i.scdn.co/image/ab67616d0000b2733c7df0ecff7951de1a83547d
36T8e5FIQmZi5YfQxMD5N6,"나에게로의 초대 (이상한 나라의 앨리스, 하트다 하트여왕)",조유진(체리필터),공포/호러,https://open.spotify.com/track/36T8e5FIQmZi5YfQxMD5N6,https://i.scdn.co/image/ab67616d0000b27302f73f15c197e244c7f93ef3
62bgDzZ8d3fFLxOlHbprlw,Walking With The Lord,Team Luke Worship,공포/호러,https://open.spotify.com/track/62bgDzZ8d3fFLxOlHbprlw,https://i.scdn.co/image/ab67616d0000b2733aa094b961a4f85c4b7e5746
7oWBvCnKnHNDuwbPjGWo6U,You Have Called Us,Anointing,공포/호러,https://open.spotify.com/track/7oWBvCnKnHNDuwbPjGWo6U,https://i.scdn.co/image/ab67616d0000b273bbb0948c3b577aeb92a5c3c7
4mfvo1e8NENuWxpZWYnwLj,어둠속 기타,행복한지우네,공포/호러,https://open.spotify.com/track/4mfvo1e8NENuWxpZWYnwLj,https://i.scdn.co/image/ab67616d0000b273ab759ffe498800bb295b0532
0bwA1t6xuFEMC8odPCmdPC,After the Dark Days - Live,WELOVE,공포/호러,https://open.spotify.com/track/0bwA1t6xuFEMC8odPCmdPC,https://i.scdn.co/image/ab67616d0000b2733c7df0ecff7951de1a83547d
3s6rZZzBlD3lX9Dnq6oRvY,부엉! 바위! (부엉이 바위),playboiplaya,공포/호러,https://open.spotify.com/track/3s6rZZzBlD3lX9Dnq6oRvY,https://i.scdn.co/image/ab67616d0000b27354cad27205cb896e26b60f3d
6ZTxEh2wWqGO7VShxWjiho,Power Ranger,pshine,공포/호러,https://open.spotify.com/track/6ZTxEh2wWqGO7VShxWjiho,https://i.scdn.co/image/ab67616d0000b273201e2c7baa210f8cd070d3d1
6OrkgFE5VXWYqblJsS6gAy,I'll Eat Up Your Darkness,Ahn Heesu,공포/호러,https://open.spotify.com/track/6OrkgFE5VXWYqblJsS6gAy,https://i.scdn.co/image/ab67616d0000b2738e3cb63b06729fad14d1d4ed
6pZAmXnJflLRecgsHyJg15,오늘밤은 어둠이 무서워요,10CM,공포/호러,https://open.spotify.com/track/6pZAmXnJflLRecgsHyJg15,https://i.scdn.co/image/ab67616d0000b27342c6275224760b51ff41e2fd
1TmGpPQYKAoJcUQomDJ95C,어둠이 미치지 못하네,HISTREE,공포/호러,https://open.spotify.com/track/1TmGpPQYKAoJcUQomDJ95C,https://i.scdn.co/image/ab67616d0000b2731814fb9e7d6e3dc19f116422
5q9xoccMw7JSm93TUf0Zx1,어둠그별빛,김현식,공포/호러,https://open.spotify.com/track/5q9xoccMw7JSm93TUf0Zx1,https://i.scdn.co/image/ab67616d0000b273cf741ba084edfb8579a401d7
2d87kHwM5YByBhsU8qCDWg,land of night,JANNABI,공포/호러,https://open.spotify.com/track/2d87kHwM5YByBhsU8qCDWg,https://i.scdn.co/image/ab67616d0000b273f694adfa02990eaca79fec1b
35uTJ25R5dgHxJrSs1TFLK,Tonight I'm Afraid of the Dark - 2026 ver.,SORAN,공포/호러,https://open.spotify.com/track/35uTJ25R5dgHxJrSs1TFLK,https://i.scdn.co/image/ab67616d0000b273ef592981857d535017aea955
1yzhq3TCuOU9LFAcyzATaQ,아크라포빅 (Akrapovic),hamo,공포/호러,https://open.spotify.com/track/1yzhq3TCuOU9LFAcyzATaQ,https://i.scdn.co/image/ab67616d0000b2733efcbda97ac7ee60bf0bfc86
7FzNhYV6WS4y3QiFiJF5pO,어둠 그 별빛,Kim Hyunshik,공포/호러,https://open.spotify.com/track/7FzNhYV6WS4y3QiFiJF5pO,https://i.scdn.co/image/ab67616d0000b2736e317a6b3a56ec38226db6cc
7AnMPMbtd3L90yKv9cNyrp,DARLING IN THE NIGHT,七陰,공포/호러,https://open.spotify.com/track/7AnMPMbtd3L90yKv9cNyrp,https://i.scdn.co/image/ab67616d0000b2735582b8515129b9fbfde4b08e
7t14ohKpdeYkofznjyYrCi,. . . l u n a t i c l o v e . . . (Soundcloud Version),mono sapa (dark),공포/호러,https://open.spotify.com/track/7t14ohKpdeYkofznjyYrCi,https://i.scdn.co/image/ab67616d0000b273a55b16b645e069ccd42be699
4ru2lrOLUfRg4SAgfD90vz,Throne of Darkness - Phase 2,Xka,공포/호러,https://open.spotify.com/track/4ru2lrOLUfRg4SAgfD90vz,https://i.scdn.co/image/ab67616d0000b273523223f5b67550fe3335d352
5txfNkxTInjfMvScpWKr7E,In the Dark,백두산,공포/호러,https://open.spotify.com/track/5txfNkxTInjfMvScpWKr7E,https://i.scdn.co/image/ab67616d0000b27311c8732820a0c6ef9f90ba28
3DOLvUcvTPQUMiV3UamRlM,이 어둠의 이 슬픔,음찾사밴드,공포/호러,https://open.spotify.com/track/3DOLvUcvTPQUMiV3UamRlM,https://i.scdn.co/image/ab67616d0000b273a55cd48099bf8c71baddf9b6
6I0ziJKeHrLVHHXirHGYLP,짙은 어둠이 드리울 때,HOYO-MiX,공포/호러,https://open.spotify.com/track/6I0ziJKeHrLVHHXirHGYLP,https://i.scdn.co/image/ab67616d0000b2734fdb4c6a425f6ca09e181c9f
4wdPf3zIzgjGSB4ux3viZs,피 땀 눈물,BTS,공포/호러,https://open.spotify.com/track/4wdPf3zIzgjGSB4ux3viZs,https://i.scdn.co/image/ab67616d0000b2737f4ca07da8df02f9bf53aafa
1KZB7zYegoY7sM2AKZday7,Blood and thirst (king of hurts),The Black Skirts,공포/호러,https://open.spotify.com/track/1KZB7zYegoY7sM2AKZday7,https://i.scdn.co/image/ab67616d0000b2739bde0aee740dae55ef6f8ce5
364JzOajs76bJymjHm3sVY,ピースサイン - Peace Sign,Kenshi Yonezu,공포/호러,https://open.spotify.com/track/364JzOajs76bJymjHm3sVY,https://i.scdn.co/image/ab67616d0000b2735ee78302fe48134795016cbf
3KvRIvP9kzP2JTljShpSJu,Finale.,eill,공포/호러,https://open.spotify.com/track/3KvRIvP9kzP2JTljShpSJu,https://i.scdn.co/image/ab67616d0000b2733a99844f110e7d4a6e4365bd
0WIIR3nMsxKUTgTU96UPct,핑핑프라이드 (PPP),PINGPINGMAN,공포/호러,https://open.spotify.com/track/0WIIR3nMsxKUTgTU96UPct,https://i.scdn.co/image/ab67616d0000b273c687b0c94d4a594d991eb272
0prAbfcZJzMkYClnmqyyvb,Into Bloom,N.Flying,공포/호러,https://open.spotify.com/track/0prAbfcZJzMkYClnmqyyvb,https://i.scdn.co/image/ab67616d0000b2731988a2f6b4c51d6483e0f4c5
3Q4XJbTqHVIkzurg4yFr6a,Phoenix,GGM Kimbo,공포/호러,https://open.spotify.com/track/3Q4XJbTqHVIkzurg4yFr6a,https://i.scdn.co/image/ab67616d0000b2733f498624db548362629a0724
4bukywaDtuziUGdNOeMK3o,Pianissimo - 2022 Remixed Remastered,cherryfilter,공포/호러,https://open.spotify.com/track/4bukywaDtuziUGdNOeMK3o,https://i.scdn.co/image/ab67616d0000b273603516e77aafb458db460486
42tFTth2jcF7iSo0RBjfJF,Peek-A-Boo,Red Velvet,공포/호러,https://open.spotify.com/track/42tFTth2jcF7iSo0RBjfJF,https://i.scdn.co/image/ab67616d0000b2736538b8e1b5c7b2a9d2211769
2iEx9DTwwsNtGR4y4XWpH0,Phoenix,Netrum,공포/호러,https://open.spotify.com/track/2iEx9DTwwsNtGR4y4XWpH0,https://i.scdn.co/image/ab67616d0000b273dae3332426e0db9549075dc2
2A1YVk2cVTJt2luDUnbEsW,Hundred Reasons,HAON,공포/호러,https://open.spotify.com/track/2A1YVk2cVTJt2luDUnbEsW,https://i.scdn.co/image/ab67616d0000b2730aebd8f91cee7c0c7606aac1
6kxkMrPqppgT3TQjOyhAYk,Popcorn,D.O.,공포/호러,https://open.spotify.com/track/6kxkMrPqppgT3TQjOyhAYk,https://i.scdn.co/image/ab67616d0000b273700f7fafee95a1537d8b322e
0nBubVVpnTgA5y5ExFkjeu,PICK ME,PRODUCE 101,공포/호러,https://open.spotify.com/track/0nBubVVpnTgA5y5ExFkjeu,https://i.scdn.co/image/ab67616d0000b2731c40bbf52c8932a047530509
3lcdPSfDGg11Qyimx2ONYH,Bloom,Gain,공포/호러,https://open.spotify.com/track/3lcdPSfDGg11Qyimx2ONYH,https://i.scdn.co/image/ab67616d0000b2732c8feb0da36a6a8bc1a0d9f5
4rC67uMNRYf26jSfv0qYDP,Pinocchio,Roy Kim,공포/호러,https://open.spotify.com/track/4rC67uMNRYf26jSfv0qYDP,https://i.scdn.co/image/ab67616d0000b273b64c05265c4f5ae58dfd944e
42TQrkgpC3tYpNBL4ZI8im,"16 Waltzes, Op. 39: No. 1 in B Major",Johannes Brahms,공포/호러,https://open.spotify.com/track/42TQrkgpC3tYpNBL4ZI8im,https://i.scdn.co/image/ab67616d0000b2738314860da5159cddc1184f04
0WB00P7RnB46lQVjIDhYiV,Gravity,FIFTY FIFTY,공포/호러,https://open.spotify.com/track/0WB00P7RnB46lQVjIDhYiV,https://i.scdn.co/image/ab67616d0000b2736b9f0f1439ab43dd5fd5b0c9
1g4ERn5UjFJt6BH5ke8L6w,Excuses,Kim Gun Mo,공포/호러,https://open.spotify.com/track/1g4ERn5UjFJt6BH5ke8L6w,https://i.scdn.co/image/ab67616d0000b273c6bc41e7be0b4c6ecaa74dd0
2TfsNTyC4uuamXBZJnU0ga,Nerdy Love,pH-1,공포/호러,https://open.spotify.com/track/2TfsNTyC4uuamXBZJnU0ga,https://i.scdn.co/image/ab67616d0000b27335120749846df61d38ca1ee5
0FF1qj8n4vZEzY54Kt5qh1,Peter Pan,EXO,공포/호러,https://open.spotify.com/track/0FF1qj8n4vZEzY54Kt5qh1,https://i.scdn.co/image/ab67616d0000b2732795c34a8931367a0916de54
1FESBLH9hFuNMIaK7pVxrF,Filament,Nucksal,공포/호러,https://open.spotify.com/track/1FESBLH9hFuNMIaK7pVxrF,https://i.scdn.co/image/ab67616d0000b273d1181185446e9fb7d276a9dd
6LAROdmua6zhjJhTunYMBZ,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",Ludwig van Beethoven,공포/호러,https://open.spotify.com/track/6LAROdmua6zhjJhTunYMBZ,https://i.scdn.co/image/ab67616d0000b2732d95c693402d3c3478a1c022
